fly	phase	day	lengths
fly_13	Day	1	62
fly_14	Day	1	22
fly_14	Day	1	9
fly_14	Day	1	15
fly_14	Day	1	6
fly_14	Day	1	12
fly_14	Day	1	12
fly_14	Day	1	30
fly_14	Day	1	12
fly_14	Day	1	23
fly_14	Day	1	8
fly_14	Day	1	38
fly_14	Day	1	26
fly_14	Day	1	63
fly_14	Day	1	58
fly_14	Day	1	28
fly_14	Day	1	7
fly_14	Day	1	6
fly_14	Day	1	10
fly_15	Day	1	1
fly_15	Day	1	43
fly_15	Day	1	29
fly_15	Day	1	8
fly_15	Day	1	6
fly_15	Day	1	20
fly_15	Day	1	23
fly_15	Day	1	6
fly_15	Day	1	7
fly_15	Day	1	29
fly_15	Day	1	31
fly_15	Day	1	37
fly_15	Day	1	39
fly_15	Day	1	8
fly_15	Day	1	261
fly_16	Day	1	31
fly_16	Day	1	31
fly_16	Day	1	55
fly_16	Day	1	44
fly_16	Day	1	11
fly_16	Day	1	11
fly_16	Day	1	50
fly_16	Day	1	13
fly_16	Day	1	40
fly_16	Day	1	15
fly_16	Day	1	38
fly_16	Day	1	22
fly_16	Day	1	52
fly_16	Day	1	16
fly_16	Day	1	6
fly_16	Day	1	6
fly_17	Day	1	1
fly_17	Day	1	11
fly_17	Day	1	11
fly_17	Day	1	8
fly_17	Day	1	19
fly_17	Day	1	5
fly_17	Day	1	15
fly_17	Day	1	6
fly_17	Day	1	10
fly_17	Day	1	14
fly_17	Day	1	12
fly_17	Day	1	17
fly_17	Day	1	10
fly_17	Day	1	13
fly_17	Day	1	25
fly_17	Day	1	205
fly_17	Day	1	53
fly_17	Day	1	5
fly_17	Day	1	8
fly_18	Day	1	2
fly_18	Day	1	6
fly_18	Day	1	11
fly_18	Day	1	5
fly_18	Day	1	5
fly_18	Day	1	6
fly_18	Day	1	5
fly_18	Day	1	10
fly_18	Day	1	24
fly_18	Day	1	6
fly_18	Day	1	10
fly_18	Day	1	10
fly_18	Day	1	6
fly_18	Day	1	26
fly_18	Day	1	16
fly_18	Day	1	9
fly_18	Day	1	14
fly_18	Day	1	21
fly_18	Day	1	11
fly_18	Day	1	5
fly_18	Day	1	11
fly_18	Day	1	8
fly_18	Day	1	7
fly_18	Day	1	7
fly_18	Day	1	23
fly_18	Day	1	96
fly_18	Day	1	5
fly_18	Day	1	31
fly_18	Day	1	12
fly_19	Day	1	1
fly_19	Day	1	68
fly_19	Day	1	13
fly_19	Day	1	24
fly_19	Day	1	215
fly_19	Day	1	255
fly_19	Day	1	36
fly_20	Day	1	5
fly_20	Day	1	10
fly_20	Day	1	5
fly_20	Day	1	21
fly_20	Day	1	18
fly_20	Day	1	21
fly_20	Day	1	17
fly_20	Day	1	13
fly_20	Day	1	26
fly_20	Day	1	29
fly_20	Day	1	13
fly_20	Day	1	89
fly_20	Day	1	6
fly_20	Day	1	50
fly_20	Day	1	11
fly_20	Day	1	8
fly_20	Day	1	5
fly_21	Day	1	17
fly_21	Day	1	12
fly_21	Day	1	6
fly_21	Day	1	5
fly_21	Day	1	7
fly_21	Day	1	14
fly_21	Day	1	5
fly_21	Day	1	18
fly_21	Day	1	30
fly_21	Day	1	6
fly_21	Day	1	13
fly_21	Day	1	15
fly_21	Day	1	18
fly_21	Day	1	11
fly_21	Day	1	10
fly_21	Day	1	27
fly_21	Day	1	24
fly_21	Day	1	61
fly_21	Day	1	26
fly_21	Day	1	26
fly_21	Day	1	9
fly_21	Day	1	14
fly_21	Day	1	13
fly_21	Day	1	6
fly_21	Day	1	7
fly_22	Day	1	1
fly_22	Day	1	9
fly_22	Day	1	8
fly_22	Day	1	13
fly_22	Day	1	14
fly_22	Day	1	5
fly_22	Day	1	25
fly_22	Day	1	14
fly_22	Day	1	5
fly_22	Day	1	27
fly_22	Day	1	15
fly_22	Day	1	14
fly_22	Day	1	31
fly_22	Day	1	10
fly_22	Day	1	10
fly_22	Day	1	31
fly_22	Day	1	62
fly_22	Day	1	13
fly_22	Day	1	34
fly_22	Day	1	47
fly_22	Day	1	6
fly_22	Day	1	10
fly_22	Day	1	6
fly_23	Day	1	5
fly_23	Day	1	6
fly_23	Day	1	5
fly_23	Day	1	7
fly_23	Day	1	21
fly_23	Day	1	12
fly_23	Day	1	10
fly_23	Day	1	28
fly_23	Day	1	22
fly_23	Day	1	75
fly_23	Day	1	43
fly_23	Day	1	9
fly_23	Day	1	6
fly_23	Day	1	25
fly_24	Day	1	7
fly_24	Day	1	7
fly_24	Day	1	6
fly_24	Day	1	5
fly_24	Day	1	17
fly_24	Day	1	15
fly_24	Day	1	8
fly_24	Day	1	8
fly_24	Day	1	13
fly_24	Day	1	23
fly_24	Day	1	20
fly_24	Day	1	9
fly_24	Day	1	19
fly_24	Day	1	12
fly_24	Day	1	22
fly_24	Day	1	11
fly_24	Day	1	18
fly_24	Day	1	17
fly_24	Day	1	25
fly_24	Day	1	5
fly_24	Day	1	19
fly_24	Day	1	33
fly_24	Day	1	104
fly_24	Day	1	6
fly_24	Day	1	14
fly_25	Day	1	3
fly_25	Day	1	20
fly_25	Day	1	27
fly_25	Day	1	31
fly_25	Day	1	18
fly_25	Day	1	5
fly_25	Day	1	5
fly_25	Day	1	16
fly_25	Day	1	38
fly_25	Day	1	28
fly_25	Day	1	35
fly_25	Day	1	67
fly_25	Day	1	26
fly_25	Day	1	43
fly_25	Day	1	179
fly_25	Day	1	5
fly_25	Day	1	5
fly_26	Day	1	9
fly_26	Day	1	17
fly_26	Day	1	17
fly_26	Day	1	5
fly_26	Day	1	11
fly_26	Day	1	5
fly_26	Day	1	7
fly_26	Day	1	6
fly_26	Day	1	16
fly_26	Day	1	23
fly_26	Day	1	38
fly_26	Day	1	12
fly_26	Day	1	15
fly_26	Day	1	7
fly_26	Day	1	17
fly_26	Day	1	42
fly_26	Day	1	12
fly_26	Day	1	47
fly_26	Day	1	30
fly_26	Day	1	30
fly_26	Day	1	14
fly_26	Day	1	21
fly_26	Day	1	6
fly_26	Day	1	34
fly_26	Day	1	13
fly_26	Day	1	14
fly_26	Day	1	5
fly_26	Day	1	9
fly_27	Day	1	1
fly_27	Day	1	12
fly_27	Day	1	5
fly_27	Day	1	5
fly_27	Day	1	10
fly_27	Day	1	11
fly_27	Day	1	6
fly_27	Day	1	9
fly_27	Day	1	16
fly_27	Day	1	8
fly_27	Day	1	13
fly_27	Day	1	9
fly_27	Day	1	5
fly_27	Day	1	12
fly_27	Day	1	8
fly_27	Day	1	6
fly_27	Day	1	36
fly_27	Day	1	20
fly_27	Day	1	15
fly_27	Day	1	33
fly_27	Day	1	20
fly_27	Day	1	15
fly_27	Day	1	9
fly_28	Day	1	1
fly_28	Day	1	72
fly_28	Day	1	20
fly_28	Day	1	21
fly_28	Day	1	5
fly_28	Day	1	22
fly_28	Day	1	7
fly_28	Day	1	13
fly_28	Day	1	29
fly_28	Day	1	16
fly_28	Day	1	19
fly_28	Day	1	7
fly_28	Day	1	12
fly_28	Day	1	10
fly_28	Day	1	14
fly_28	Day	1	5
fly_28	Day	1	28
fly_28	Day	1	6
fly_28	Day	1	11
fly_28	Day	1	171
fly_28	Day	1	7
fly_28	Day	1	14
fly_29	Day	1	4
fly_29	Day	1	9
fly_29	Day	1	5
fly_29	Day	1	41
fly_29	Day	1	24
fly_29	Day	1	8
fly_29	Day	1	8
fly_29	Day	1	10
fly_29	Day	1	15
fly_29	Day	1	16
fly_29	Day	1	35
fly_29	Day	1	15
fly_29	Day	1	42
fly_29	Day	1	21
fly_29	Day	1	79
fly_29	Day	1	321
fly_29	Day	1	3
fly_30	Day	1	22
fly_30	Day	1	9
fly_30	Day	1	11
fly_30	Day	1	9
fly_30	Day	1	8
fly_30	Day	1	6
fly_30	Day	1	5
fly_30	Day	1	5
fly_30	Day	1	7
fly_30	Day	1	11
fly_30	Day	1	10
fly_30	Day	1	5
fly_30	Day	1	9
fly_30	Day	1	5
fly_30	Day	1	16
fly_30	Day	1	20
fly_30	Day	1	9
fly_30	Day	1	7
fly_30	Day	1	18
fly_30	Day	1	36
fly_30	Day	1	17
fly_30	Day	1	55
fly_30	Day	1	26
fly_30	Day	1	16
fly_30	Day	1	24
fly_31	Day	1	2
fly_31	Day	1	11
fly_31	Day	1	21
fly_31	Day	1	15
fly_31	Day	1	9
fly_31	Day	1	17
fly_31	Day	1	16
fly_31	Day	1	23
fly_31	Day	1	100
fly_31	Day	1	29
fly_31	Day	1	24
fly_31	Day	1	58
fly_31	Day	1	53
fly_31	Day	1	50
fly_31	Day	1	13
fly_31	Day	1	23
fly_31	Day	1	10
fly_32	Day	1	40
fly_32	Day	1	149
fly_32	Day	1	18
fly_32	Day	1	5
fly_32	Day	1	71
fly_32	Day	1	5
fly_32	Day	1	13
fly_32	Day	1	7
fly_32	Day	1	11
fly_32	Day	1	19
fly_32	Day	1	21
fly_32	Day	1	65
fly_32	Day	1	19
fly_32	Day	1	10
fly_32	Day	1	56
fly_32	Day	1	8
fly_32	Day	1	28
fly_32	Day	1	7
fly_32	Day	1	6
fly_32	Day	1	8
fly_32	Day	1	26
fly_32	Day	1	6
fly_01	Day	2	1
fly_01	Day	2	41
fly_01	Day	2	7
fly_01	Day	2	5
fly_01	Day	2	5
fly_01	Day	2	5
fly_01	Day	2	7
fly_01	Day	2	24
fly_01	Day	2	7
fly_01	Day	2	9
fly_01	Day	2	18
fly_01	Day	2	15
fly_01	Day	2	49
fly_01	Day	2	16
fly_01	Day	2	88
fly_01	Day	2	5
fly_01	Day	2	117
fly_01	Day	2	66
fly_02	Day	2	7
fly_02	Day	2	11
fly_02	Day	2	36
fly_02	Day	2	8
fly_02	Day	2	44
fly_02	Day	2	5
fly_02	Day	2	114
fly_02	Day	2	155
fly_02	Day	2	6
fly_02	Day	2	58
fly_02	Day	2	31
fly_02	Day	2	65
fly_02	Day	2	124
fly_03	Day	2	2
fly_03	Day	2	42
fly_03	Day	2	6
fly_03	Day	2	12
fly_03	Day	2	7
fly_03	Day	2	20
fly_03	Day	2	22
fly_03	Day	2	22
fly_03	Day	2	50
fly_03	Day	2	34
fly_03	Day	2	25
fly_03	Day	2	19
fly_03	Day	2	67
fly_03	Day	2	81
fly_03	Day	2	33
fly_03	Day	2	29
fly_04	Day	2	2
fly_04	Day	2	35
fly_04	Day	2	15
fly_04	Day	2	5
fly_04	Day	2	17
fly_04	Day	2	12
fly_04	Day	2	22
fly_04	Day	2	26
fly_04	Day	2	21
fly_04	Day	2	6
fly_04	Day	2	68
fly_04	Day	2	80
fly_04	Day	2	113
fly_04	Day	2	6
fly_04	Day	2	45
fly_04	Day	2	11
fly_05	Day	2	1
fly_05	Day	2	8
fly_05	Day	2	7
fly_05	Day	2	8
fly_05	Day	2	5
fly_05	Day	2	20
fly_05	Day	2	7
fly_05	Day	2	6
fly_05	Day	2	23
fly_05	Day	2	7
fly_05	Day	2	5
fly_05	Day	2	10
fly_05	Day	2	33
fly_05	Day	2	13
fly_05	Day	2	12
fly_05	Day	2	10
fly_05	Day	2	175
fly_05	Day	2	7
fly_05	Day	2	16
fly_05	Day	2	5
fly_05	Day	2	24
fly_05	Day	2	6
fly_05	Day	2	7
fly_06	Day	2	1
fly_06	Day	2	8
fly_06	Day	2	5
fly_06	Day	2	90
fly_06	Day	2	63
fly_06	Day	2	7
fly_06	Day	2	56
fly_06	Day	2	21
fly_06	Day	2	5
fly_06	Day	2	73
fly_06	Day	2	35
fly_06	Day	2	49
fly_06	Day	2	48
fly_06	Day	2	8
fly_06	Day	2	11
fly_06	Day	2	10
fly_06	Day	2	5
fly_07	Day	2	1
fly_07	Day	2	30
fly_07	Day	2	8
fly_07	Day	2	6
fly_07	Day	2	6
fly_07	Day	2	22
fly_07	Day	2	26
fly_07	Day	2	18
fly_07	Day	2	34
fly_07	Day	2	115
fly_07	Day	2	51
fly_07	Day	2	12
fly_07	Day	2	45
fly_07	Day	2	21
fly_07	Day	2	19
fly_07	Day	2	34
fly_07	Day	2	54
fly_07	Day	2	18
fly_08	Day	2	1
fly_08	Day	2	11
fly_08	Day	2	8
fly_08	Day	2	13
fly_08	Day	2	8
fly_08	Day	2	17
fly_08	Day	2	11
fly_08	Day	2	15
fly_08	Day	2	15
fly_08	Day	2	17
fly_08	Day	2	16
fly_08	Day	2	6
fly_08	Day	2	17
fly_08	Day	2	20
fly_08	Day	2	8
fly_08	Day	2	17
fly_08	Day	2	12
fly_08	Day	2	19
fly_08	Day	2	12
fly_08	Day	2	8
fly_08	Day	2	22
fly_08	Day	2	22
fly_08	Day	2	31
fly_08	Day	2	25
fly_08	Day	2	7
fly_08	Day	2	44
fly_08	Day	2	25
fly_08	Day	2	19
fly_08	Day	2	13
fly_08	Day	2	9
fly_08	Day	2	6
fly_08	Day	2	17
fly_08	Day	2	20
fly_08	Day	2	5
fly_09	Day	2	2
fly_09	Day	2	27
fly_09	Day	2	15
fly_09	Day	2	6
fly_09	Day	2	6
fly_09	Day	2	5
fly_09	Day	2	7
fly_09	Day	2	9
fly_09	Day	2	33
fly_09	Day	2	26
fly_09	Day	2	37
fly_09	Day	2	24
fly_09	Day	2	5
fly_09	Day	2	25
fly_09	Day	2	32
fly_09	Day	2	54
fly_09	Day	2	8
fly_09	Day	2	23
fly_09	Day	2	24
fly_09	Day	2	13
fly_09	Day	2	10
fly_09	Day	2	9
fly_09	Day	2	28
fly_09	Day	2	27
fly_09	Day	2	15
fly_09	Day	2	2
fly_10	Day	2	1
fly_10	Day	2	8
fly_10	Day	2	31
fly_10	Day	2	5
fly_10	Day	2	7
fly_10	Day	2	20
fly_10	Day	2	17
fly_10	Day	2	36
fly_10	Day	2	31
fly_10	Day	2	12
fly_10	Day	2	227
fly_10	Day	2	8
fly_10	Day	2	26
fly_10	Day	2	12
fly_11	Day	2	1
fly_11	Day	2	24
fly_11	Day	2	7
fly_11	Day	2	10
fly_11	Day	2	5
fly_11	Day	2	28
fly_11	Day	2	17
fly_11	Day	2	38
fly_11	Day	2	153
fly_11	Day	2	97
fly_11	Day	2	8
fly_11	Day	2	8
fly_12	Day	2	1
fly_12	Day	2	23
fly_12	Day	2	5
fly_12	Day	2	10
fly_12	Day	2	19
fly_12	Day	2	70
fly_12	Day	2	8
fly_12	Day	2	63
fly_12	Day	2	55
fly_12	Day	2	182
fly_12	Day	2	60
fly_12	Day	2	10
fly_12	Day	2	22
fly_13	Day	2	1
fly_13	Day	2	33
fly_13	Day	2	34
fly_13	Day	2	13
fly_13	Day	2	9
fly_13	Day	2	8
fly_13	Day	2	7
fly_13	Day	2	5
fly_13	Day	2	18
fly_13	Day	2	7
fly_13	Day	2	60
fly_13	Day	2	83
fly_13	Day	2	80
fly_13	Day	2	39
fly_13	Day	2	7
fly_14	Day	2	4
fly_14	Day	2	25
fly_14	Day	2	13
fly_14	Day	2	26
fly_14	Day	2	6
fly_14	Day	2	7
fly_14	Day	2	24
fly_14	Day	2	10
fly_14	Day	2	6
fly_14	Day	2	26
fly_14	Day	2	10
fly_14	Day	2	11
fly_14	Day	2	18
fly_14	Day	2	12
fly_14	Day	2	7
fly_14	Day	2	14
fly_14	Day	2	33
fly_14	Day	2	32
fly_14	Day	2	41
fly_14	Day	2	12
fly_14	Day	2	30
fly_14	Day	2	8
fly_14	Day	2	29
fly_14	Day	2	29
fly_14	Day	2	12
fly_14	Day	2	20
fly_14	Day	2	5
fly_15	Day	2	6
fly_15	Day	2	59
fly_15	Day	2	6
fly_15	Day	2	13
fly_15	Day	2	12
fly_15	Day	2	83
fly_15	Day	2	30
fly_15	Day	2	205
fly_15	Day	2	90
fly_15	Day	2	12
fly_16	Day	2	1
fly_16	Day	2	58
fly_16	Day	2	39
fly_16	Day	2	76
fly_16	Day	2	25
fly_16	Day	2	7
fly_16	Day	2	42
fly_16	Day	2	23
fly_16	Day	2	11
fly_16	Day	2	14
fly_16	Day	2	30
fly_16	Day	2	5
fly_16	Day	2	40
fly_16	Day	2	14
fly_16	Day	2	41
fly_16	Day	2	22
fly_16	Day	2	43
fly_17	Day	2	38
fly_17	Day	2	11
fly_17	Day	2	22
fly_17	Day	2	12
fly_17	Day	2	6
fly_17	Day	2	5
fly_17	Day	2	19
fly_17	Day	2	6
fly_17	Day	2	15
fly_17	Day	2	5
fly_17	Day	2	34
fly_17	Day	2	20
fly_17	Day	2	9
fly_17	Day	2	21
fly_17	Day	2	26
fly_17	Day	2	57
fly_17	Day	2	120
fly_17	Day	2	25
fly_17	Day	2	25
fly_18	Day	2	5
fly_18	Day	2	8
fly_18	Day	2	11
fly_18	Day	2	7
fly_18	Day	2	12
fly_18	Day	2	7
fly_18	Day	2	6
fly_18	Day	2	9
fly_18	Day	2	6
fly_18	Day	2	20
fly_18	Day	2	8
fly_18	Day	2	14
fly_18	Day	2	23
fly_18	Day	2	7
fly_18	Day	2	31
fly_18	Day	2	48
fly_18	Day	2	244
fly_18	Day	2	9
fly_19	Day	2	1
fly_19	Day	2	44
fly_19	Day	2	23
fly_19	Day	2	5
fly_19	Day	2	7
fly_19	Day	2	204
fly_19	Day	2	38
fly_19	Day	2	169
fly_19	Day	2	76
fly_20	Day	2	1
fly_20	Day	2	50
fly_20	Day	2	19
fly_20	Day	2	10
fly_20	Day	2	9
fly_20	Day	2	27
fly_20	Day	2	8
fly_20	Day	2	25
fly_20	Day	2	24
fly_20	Day	2	34
fly_20	Day	2	30
fly_20	Day	2	40
fly_20	Day	2	61
fly_20	Day	2	13
fly_20	Day	2	18
fly_20	Day	2	23
fly_21	Day	2	5
fly_21	Day	2	17
fly_21	Day	2	15
fly_21	Day	2	12
fly_21	Day	2	12
fly_21	Day	2	10
fly_21	Day	2	27
fly_21	Day	2	16
fly_21	Day	2	14
fly_21	Day	2	12
fly_21	Day	2	11
fly_21	Day	2	14
fly_21	Day	2	18
fly_21	Day	2	29
fly_21	Day	2	6
fly_21	Day	2	7
fly_21	Day	2	32
fly_21	Day	2	11
fly_21	Day	2	12
fly_21	Day	2	5
fly_21	Day	2	69
fly_21	Day	2	23
fly_21	Day	2	15
fly_21	Day	2	7
fly_21	Day	2	9
fly_21	Day	2	13
fly_21	Day	2	32
fly_21	Day	2	7
fly_22	Day	2	1
fly_22	Day	2	47
fly_22	Day	2	5
fly_22	Day	2	16
fly_22	Day	2	9
fly_22	Day	2	15
fly_22	Day	2	27
fly_22	Day	2	22
fly_22	Day	2	17
fly_22	Day	2	26
fly_22	Day	2	31
fly_22	Day	2	37
fly_22	Day	2	36
fly_22	Day	2	32
fly_22	Day	2	8
fly_22	Day	2	70
fly_22	Day	2	10
fly_22	Day	2	25
fly_22	Day	2	21
fly_22	Day	2	14
fly_23	Day	2	4
fly_23	Day	2	8
fly_23	Day	2	8
fly_23	Day	2	11
fly_23	Day	2	10
fly_23	Day	2	37
fly_23	Day	2	28
fly_23	Day	2	6
fly_23	Day	2	70
fly_23	Day	2	61
fly_23	Day	2	34
fly_23	Day	2	27
fly_23	Day	2	98
fly_23	Day	2	9
fly_23	Day	2	5
fly_24	Day	2	1
fly_24	Day	2	72
fly_24	Day	2	8
fly_24	Day	2	8
fly_24	Day	2	31
fly_24	Day	2	17
fly_24	Day	2	13
fly_24	Day	2	5
fly_24	Day	2	9
fly_24	Day	2	18
fly_24	Day	2	23
fly_24	Day	2	11
fly_24	Day	2	38
fly_24	Day	2	20
fly_24	Day	2	9
fly_24	Day	2	12
fly_24	Day	2	20
fly_24	Day	2	5
fly_24	Day	2	28
fly_24	Day	2	8
fly_24	Day	2	13
fly_24	Day	2	11
fly_24	Day	2	69
fly_24	Day	2	40
fly_24	Day	2	62
fly_24	Day	2	7
fly_24	Day	2	23
fly_25	Day	2	2
fly_25	Day	2	54
fly_25	Day	2	25
fly_25	Day	2	17
fly_25	Day	2	6
fly_25	Day	2	10
fly_25	Day	2	6
fly_25	Day	2	14
fly_25	Day	2	8
fly_25	Day	2	8
fly_25	Day	2	14
fly_25	Day	2	16
fly_25	Day	2	31
fly_25	Day	2	6
fly_25	Day	2	64
fly_25	Day	2	21
fly_25	Day	2	39
fly_25	Day	2	54
fly_25	Day	2	9
fly_25	Day	2	57
fly_25	Day	2	34
fly_25	Day	2	21
fly_25	Day	2	25
fly_26	Day	2	1
fly_26	Day	2	12
fly_26	Day	2	8
fly_26	Day	2	18
fly_26	Day	2	8
fly_26	Day	2	6
fly_26	Day	2	10
fly_26	Day	2	7
fly_26	Day	2	10
fly_26	Day	2	17
fly_26	Day	2	73
fly_26	Day	2	50
fly_26	Day	2	52
fly_26	Day	2	66
fly_26	Day	2	61
fly_26	Day	2	38
fly_26	Day	2	5
fly_26	Day	2	17
fly_26	Day	2	8
fly_26	Day	2	12
fly_27	Day	2	2
fly_27	Day	2	9
fly_27	Day	2	9
fly_27	Day	2	6
fly_27	Day	2	11
fly_27	Day	2	44
fly_27	Day	2	24
fly_27	Day	2	15
fly_27	Day	2	5
fly_27	Day	2	6
fly_27	Day	2	12
fly_27	Day	2	8
fly_27	Day	2	10
fly_27	Day	2	14
fly_27	Day	2	44
fly_27	Day	2	18
fly_27	Day	2	51
fly_27	Day	2	46
fly_27	Day	2	35
fly_27	Day	2	2
fly_28	Day	2	1
fly_28	Day	2	79
fly_28	Day	2	36
fly_28	Day	2	7
fly_28	Day	2	6
fly_28	Day	2	10
fly_28	Day	2	13
fly_28	Day	2	8
fly_28	Day	2	5
fly_28	Day	2	9
fly_28	Day	2	12
fly_28	Day	2	10
fly_28	Day	2	14
fly_28	Day	2	8
fly_28	Day	2	13
fly_28	Day	2	8
fly_28	Day	2	12
fly_28	Day	2	31
fly_28	Day	2	185
fly_29	Day	2	5
fly_29	Day	2	82
fly_29	Day	2	8
fly_29	Day	2	5
fly_29	Day	2	6
fly_29	Day	2	7
fly_29	Day	2	17
fly_29	Day	2	6
fly_29	Day	2	31
fly_29	Day	2	18
fly_29	Day	2	8
fly_29	Day	2	148
fly_29	Day	2	88
fly_29	Day	2	24
fly_29	Day	2	44
fly_29	Day	2	43
fly_29	Day	2	43
fly_29	Day	2	40
fly_29	Day	2	17
fly_29	Day	2	3
fly_30	Day	2	2
fly_30	Day	2	57
fly_30	Day	2	26
fly_30	Day	2	10
fly_30	Day	2	8
fly_30	Day	2	14
fly_30	Day	2	9
fly_30	Day	2	8
fly_30	Day	2	6
fly_30	Day	2	20
fly_30	Day	2	9
fly_30	Day	2	5
fly_30	Day	2	20
fly_30	Day	2	9
fly_30	Day	2	31
fly_30	Day	2	16
fly_30	Day	2	15
fly_30	Day	2	46
fly_30	Day	2	9
fly_30	Day	2	23
fly_30	Day	2	19
fly_30	Day	2	18
fly_31	Day	2	51
fly_31	Day	2	24
fly_31	Day	2	24
fly_31	Day	2	6
fly_31	Day	2	5
fly_31	Day	2	5
fly_31	Day	2	18
fly_31	Day	2	17
fly_31	Day	2	10
fly_31	Day	2	47
fly_31	Day	2	82
fly_31	Day	2	16
fly_31	Day	2	11
fly_31	Day	2	59
fly_31	Day	2	5
fly_31	Day	2	22
fly_31	Day	2	55
fly_31	Day	2	23
fly_32	Day	2	29
fly_32	Day	2	34
fly_32	Day	2	46
fly_32	Day	2	42
fly_32	Day	2	57
fly_32	Day	2	100
fly_32	Day	2	6
fly_32	Day	2	6
fly_32	Day	2	221
fly_32	Day	2	14
fly_32	Day	2	5
fly_32	Day	2	5
fly_32	Day	2	6
fly_32	Day	2	11
fly_01	Day	3	1
fly_01	Day	3	67
fly_01	Day	3	18
fly_01	Day	3	67
fly_01	Day	3	133
fly_01	Day	3	209
fly_01	Day	3	26
fly_01	Day	3	9
fly_01	Day	3	16
fly_02	Day	3	720
fly_03	Day	3	1
fly_03	Day	3	29
fly_03	Day	3	27
fly_03	Day	3	7
fly_03	Day	3	7
fly_03	Day	3	18
fly_03	Day	3	6
fly_03	Day	3	10
fly_03	Day	3	44
fly_03	Day	3	46
fly_03	Day	3	21
fly_03	Day	3	13
fly_03	Day	3	5
fly_03	Day	3	33
fly_03	Day	3	7
fly_03	Day	3	41
fly_03	Day	3	64
fly_03	Day	3	73
fly_03	Day	3	31
fly_04	Day	3	1
fly_04	Day	3	22
fly_04	Day	3	19
fly_04	Day	3	5
fly_04	Day	3	8
fly_04	Day	3	7
fly_04	Day	3	9
fly_04	Day	3	11
fly_04	Day	3	40
fly_04	Day	3	50
fly_04	Day	3	8
fly_04	Day	3	14
fly_04	Day	3	143
fly_04	Day	3	5
fly_04	Day	3	13
fly_04	Day	3	6
fly_04	Day	3	5
fly_04	Day	3	20
fly_04	Day	3	38
fly_04	Day	3	22
fly_04	Day	3	62
fly_05	Day	3	2
fly_05	Day	3	15
fly_05	Day	3	29
fly_05	Day	3	8
fly_05	Day	3	10
fly_05	Day	3	10
fly_05	Day	3	18
fly_05	Day	3	37
fly_05	Day	3	21
fly_05	Day	3	14
fly_05	Day	3	14
fly_05	Day	3	12
fly_05	Day	3	18
fly_05	Day	3	5
fly_05	Day	3	16
fly_05	Day	3	10
fly_05	Day	3	21
fly_05	Day	3	10
fly_05	Day	3	43
fly_05	Day	3	30
fly_05	Day	3	71
fly_05	Day	3	7
fly_05	Day	3	20
fly_06	Day	3	1
fly_06	Day	3	6
fly_06	Day	3	8
fly_06	Day	3	12
fly_06	Day	3	5
fly_06	Day	3	9
fly_06	Day	3	5
fly_06	Day	3	7
fly_06	Day	3	35
fly_06	Day	3	42
fly_06	Day	3	100
fly_06	Day	3	19
fly_06	Day	3	11
fly_06	Day	3	36
fly_06	Day	3	65
fly_06	Day	3	98
fly_06	Day	3	26
fly_06	Day	3	15
fly_06	Day	3	12
fly_06	Day	3	18
fly_06	Day	3	7
fly_06	Day	3	6
fly_07	Day	3	1
fly_07	Day	3	35
fly_07	Day	3	5
fly_07	Day	3	24
fly_07	Day	3	115
fly_07	Day	3	23
fly_07	Day	3	164
fly_07	Day	3	82
fly_07	Day	3	18
fly_07	Day	3	120
fly_07	Day	3	15
fly_08	Day	3	13
fly_08	Day	3	33
fly_08	Day	3	23
fly_08	Day	3	6
fly_08	Day	3	9
fly_08	Day	3	7
fly_08	Day	3	6
fly_08	Day	3	19
fly_08	Day	3	5
fly_08	Day	3	7
fly_08	Day	3	29
fly_08	Day	3	7
fly_08	Day	3	9
fly_08	Day	3	26
fly_08	Day	3	9
fly_08	Day	3	5
fly_08	Day	3	6
fly_08	Day	3	10
fly_08	Day	3	5
fly_08	Day	3	12
fly_08	Day	3	33
fly_08	Day	3	29
fly_08	Day	3	10
fly_08	Day	3	5
fly_08	Day	3	18
fly_08	Day	3	5
fly_08	Day	3	9
fly_08	Day	3	16
fly_08	Day	3	24
fly_08	Day	3	20
fly_08	Day	3	7
fly_08	Day	3	52
fly_08	Day	3	8
fly_08	Day	3	26
fly_08	Day	3	14
fly_09	Day	3	3
fly_09	Day	3	9
fly_09	Day	3	16
fly_09	Day	3	14
fly_09	Day	3	6
fly_09	Day	3	7
fly_09	Day	3	7
fly_09	Day	3	17
fly_09	Day	3	8
fly_09	Day	3	17
fly_09	Day	3	8
fly_09	Day	3	9
fly_09	Day	3	47
fly_09	Day	3	36
fly_09	Day	3	22
fly_09	Day	3	5
fly_09	Day	3	5
fly_09	Day	3	30
fly_09	Day	3	26
fly_09	Day	3	6
fly_09	Day	3	21
fly_09	Day	3	37
fly_09	Day	3	7
fly_09	Day	3	17
fly_09	Day	3	5
fly_09	Day	3	48
fly_09	Day	3	6
fly_09	Day	3	47
fly_10	Day	3	51
fly_10	Day	3	13
fly_10	Day	3	9
fly_10	Day	3	409
fly_10	Day	3	21
fly_10	Day	3	16
fly_11	Day	3	2
fly_11	Day	3	28
fly_11	Day	3	20
fly_11	Day	3	6
fly_11	Day	3	7
fly_11	Day	3	55
fly_11	Day	3	8
fly_11	Day	3	35
fly_11	Day	3	33
fly_11	Day	3	7
fly_11	Day	3	154
fly_11	Day	3	121
fly_11	Day	3	17
