fly	phase	day	lengths
fly_06	Day	1	5
fly_06	Day	1	18
fly_06	Day	1	11
fly_06	Day	1	19
fly_06	Day	1	13
fly_06	Day	1	12
fly_06	Day	1	5
fly_06	Day	1	6
fly_06	Day	1	22
fly_06	Day	1	16
fly_06	Day	1	49
fly_06	Day	1	11
fly_06	Day	1	5
fly_06	Day	1	21
fly_07	Day	1	3
fly_07	Day	1	8
fly_07	Day	1	6
fly_07	Day	1	6
fly_07	Day	1	6
fly_07	Day	1	11
fly_07	Day	1	6
fly_07	Day	1	5
fly_07	Day	1	22
fly_07	Day	1	12
fly_07	Day	1	14
fly_07	Day	1	7
fly_07	Day	1	20
fly_07	Day	1	25
fly_07	Day	1	27
fly_07	Day	1	25
fly_07	Day	1	16
fly_07	Day	1	15
fly_07	Day	1	5
fly_07	Day	1	33
fly_07	Day	1	5
fly_07	Day	1	11
fly_07	Day	1	6
fly_08	Day	1	1
fly_08	Day	1	13
fly_08	Day	1	13
fly_08	Day	1	23
fly_08	Day	1	5
fly_08	Day	1	5
fly_08	Day	1	18
fly_08	Day	1	17
fly_08	Day	1	21
fly_08	Day	1	29
fly_08	Day	1	13
fly_08	Day	1	6
fly_08	Day	1	6
fly_08	Day	1	24
fly_08	Day	1	20
fly_08	Day	1	16
fly_08	Day	1	24
fly_08	Day	1	10
fly_08	Day	1	8
fly_08	Day	1	10
fly_08	Day	1	9
fly_08	Day	1	5
fly_09	Day	1	2
fly_09	Day	1	5
fly_09	Day	1	6
fly_09	Day	1	5
fly_09	Day	1	5
fly_09	Day	1	5
fly_09	Day	1	10
fly_09	Day	1	12
fly_09	Day	1	6
fly_09	Day	1	6
fly_09	Day	1	6
fly_09	Day	1	16
fly_09	Day	1	13
fly_09	Day	1	14
fly_09	Day	1	11
fly_09	Day	1	6
fly_09	Day	1	7
fly_09	Day	1	6
fly_09	Day	1	8
fly_09	Day	1	9
fly_10	Day	1	1
fly_10	Day	1	17
fly_10	Day	1	15
fly_10	Day	1	20
fly_10	Day	1	13
fly_10	Day	1	12
fly_10	Day	1	10
fly_10	Day	1	12
fly_10	Day	1	16
fly_10	Day	1	27
fly_10	Day	1	16
fly_10	Day	1	9
fly_10	Day	1	19
fly_10	Day	1	14
fly_10	Day	1	6
fly_10	Day	1	8
fly_10	Day	1	11
fly_10	Day	1	15
fly_11	Day	1	1
fly_11	Day	1	7
fly_11	Day	1	13
fly_11	Day	1	6
fly_11	Day	1	45
fly_11	Day	1	28
fly_11	Day	1	7
fly_11	Day	1	69
fly_11	Day	1	11
fly_11	Day	1	21
fly_11	Day	1	26
fly_11	Day	1	24
fly_11	Day	1	30
fly_11	Day	1	24
fly_11	Day	1	5
fly_11	Day	1	8
fly_12	Day	1	17
fly_12	Day	1	18
fly_12	Day	1	9
fly_12	Day	1	19
fly_12	Day	1	14
fly_12	Day	1	15
fly_12	Day	1	10
fly_12	Day	1	20
fly_12	Day	1	14
fly_12	Day	1	17
fly_12	Day	1	40
fly_12	Day	1	32
fly_12	Day	1	22
fly_12	Day	1	46
fly_12	Day	1	24
fly_12	Day	1	20
fly_12	Day	1	14
fly_13	Day	1	5
fly_13	Day	1	7
fly_13	Day	1	12
fly_13	Day	1	7
fly_13	Day	1	12
fly_13	Day	1	25
fly_13	Day	1	7
fly_13	Day	1	6
fly_13	Day	1	6
fly_13	Day	1	20
fly_13	Day	1	13
fly_13	Day	1	27
fly_13	Day	1	17
fly_13	Day	1	9
fly_13	Day	1	11
fly_13	Day	1	14
fly_13	Day	1	5
fly_13	Day	1	6
fly_13	Day	1	10
fly_13	Day	1	5
fly_14	Day	1	18
fly_14	Day	1	14
fly_14	Day	1	6
fly_14	Day	1	53
fly_14	Day	1	6
fly_14	Day	1	10
fly_14	Day	1	22
fly_14	Day	1	21
fly_14	Day	1	8
fly_14	Day	1	12
fly_14	Day	1	6
fly_14	Day	1	27
fly_14	Day	1	6
fly_14	Day	1	5
fly_14	Day	1	15
fly_14	Day	1	15
fly_14	Day	1	11
fly_14	Day	1	7
fly_14	Day	1	7
fly_15	Day	1	6
fly_15	Day	1	5
fly_15	Day	1	8
fly_15	Day	1	20
fly_15	Day	1	14
fly_15	Day	1	8
fly_15	Day	1	18
fly_15	Day	1	25
fly_15	Day	1	24
fly_15	Day	1	12
fly_15	Day	1	46
fly_15	Day	1	16
fly_15	Day	1	12
fly_15	Day	1	18
fly_15	Day	1	32
fly_15	Day	1	22
fly_15	Day	1	19
fly_16	Day	1	8
fly_16	Day	1	5
fly_16	Day	1	10
fly_16	Day	1	11
fly_16	Day	1	5
fly_16	Day	1	6
fly_16	Day	1	6
fly_16	Day	1	11
fly_16	Day	1	25
fly_16	Day	1	22
fly_16	Day	1	35
fly_16	Day	1	23
fly_16	Day	1	58
fly_16	Day	1	9
fly_16	Day	1	10
fly_16	Day	1	43
fly_16	Day	1	41
fly_16	Day	1	33
fly_16	Day	1	56
fly_16	Day	1	46
fly_17	Day	1	5
fly_17	Day	1	11
fly_17	Day	1	5
fly_17	Day	1	7
fly_17	Day	1	12
fly_17	Day	1	15
fly_17	Day	1	15
fly_17	Day	1	14
fly_17	Day	1	6
fly_17	Day	1	67
fly_17	Day	1	7
fly_17	Day	1	6
fly_17	Day	1	21
fly_17	Day	1	99
fly_17	Day	1	19
fly_17	Day	1	30
fly_17	Day	1	17
fly_17	Day	1	23
fly_17	Day	1	17
fly_18	Day	1	10
fly_18	Day	1	5
fly_18	Day	1	39
fly_18	Day	1	42
fly_18	Day	1	16
fly_18	Day	1	19
fly_18	Day	1	45
fly_18	Day	1	34
fly_18	Day	1	8
fly_18	Day	1	6
fly_18	Day	1	35
fly_18	Day	1	25
fly_18	Day	1	21
fly_18	Day	1	9
fly_18	Day	1	49
fly_18	Day	1	9
fly_18	Day	1	5
fly_18	Day	1	7
fly_18	Day	1	6
fly_18	Day	1	5
fly_19	Day	1	1
fly_19	Day	1	5
fly_19	Day	1	5
fly_19	Day	1	10
fly_19	Day	1	35
fly_19	Day	1	10
fly_19	Day	1	31
fly_19	Day	1	14
fly_19	Day	1	13
fly_19	Day	1	19
fly_19	Day	1	39
fly_19	Day	1	12
fly_19	Day	1	62
fly_19	Day	1	30
fly_19	Day	1	15
fly_19	Day	1	18
fly_19	Day	1	15
fly_19	Day	1	11
fly_20	Day	1	4
fly_20	Day	1	8
fly_20	Day	1	7
fly_20	Day	1	31
fly_20	Day	1	15
fly_20	Day	1	33
fly_20	Day	1	37
fly_20	Day	1	11
fly_20	Day	1	176
fly_20	Day	1	34
fly_20	Day	1	30
fly_20	Day	1	43
fly_20	Day	1	10
fly_20	Day	1	30
fly_20	Day	1	9
fly_21	Day	1	2
fly_21	Day	1	12
fly_21	Day	1	26
fly_21	Day	1	7
fly_21	Day	1	24
fly_21	Day	1	99
fly_21	Day	1	109
fly_21	Day	1	80
fly_21	Day	1	18
fly_21	Day	1	6
fly_21	Day	1	9
fly_22	Day	1	1
fly_22	Day	1	42
fly_22	Day	1	5
fly_22	Day	1	23
fly_22	Day	1	6
fly_22	Day	1	7
fly_22	Day	1	5
fly_22	Day	1	11
fly_22	Day	1	31
fly_22	Day	1	20
fly_22	Day	1	48
fly_22	Day	1	46
fly_22	Day	1	34
fly_22	Day	1	32
fly_22	Day	1	18
fly_22	Day	1	29
fly_22	Day	1	39
fly_22	Day	1	38
fly_22	Day	1	18
fly_22	Day	1	16
fly_22	Day	1	7
fly_23	Day	1	1
fly_23	Day	1	11
fly_23	Day	1	10
fly_23	Day	1	8
fly_23	Day	1	7
fly_23	Day	1	9
fly_23	Day	1	17
fly_23	Day	1	5
fly_23	Day	1	40
fly_23	Day	1	15
fly_23	Day	1	29
fly_23	Day	1	16
fly_23	Day	1	41
fly_23	Day	1	38
fly_23	Day	1	67
fly_23	Day	1	49
fly_23	Day	1	15
fly_23	Day	1	45
fly_23	Day	1	37
fly_23	Day	1	9
fly_23	Day	1	5
fly_24	Day	1	2
fly_24	Day	1	17
fly_24	Day	1	20
fly_24	Day	1	23
fly_24	Day	1	11
fly_24	Day	1	292
fly_24	Day	1	17
fly_24	Day	1	5
fly_24	Day	1	9
fly_24	Day	1	8
fly_24	Day	1	11
fly_24	Day	1	5
fly_25	Day	1	9
fly_25	Day	1	14
fly_25	Day	1	8
fly_25	Day	1	13
fly_25	Day	1	10
fly_25	Day	1	11
fly_25	Day	1	165
fly_25	Day	1	9
fly_25	Day	1	95
fly_25	Day	1	9
fly_25	Day	1	32
fly_25	Day	1	17
fly_25	Day	1	10
fly_25	Day	1	8
fly_25	Day	1	6
fly_26	Day	1	1
fly_26	Day	1	8
fly_26	Day	1	15
fly_26	Day	1	15
fly_26	Day	1	20
fly_26	Day	1	54
fly_26	Day	1	8
fly_26	Day	1	15
fly_26	Day	1	138
fly_26	Day	1	5
fly_26	Day	1	12
fly_26	Day	1	53
fly_26	Day	1	5
fly_28	Day	1	1
fly_28	Day	1	21
fly_28	Day	1	27
fly_28	Day	1	13
fly_28	Day	1	16
fly_28	Day	1	9
fly_28	Day	1	9
fly_28	Day	1	11
fly_28	Day	1	7
fly_28	Day	1	20
fly_28	Day	1	38
fly_28	Day	1	66
fly_28	Day	1	6
fly_28	Day	1	23
fly_28	Day	1	23
fly_28	Day	1	17
fly_28	Day	1	64
fly_28	Day	1	26
fly_28	Day	1	16
fly_28	Day	1	23
fly_28	Day	1	27
fly_28	Day	1	23
fly_28	Day	1	14
fly_28	Day	1	33
fly_28	Day	1	21
fly_28	Day	1	12
fly_29	Day	1	1
fly_29	Day	1	14
fly_29	Day	1	16
fly_29	Day	1	11
fly_29	Day	1	7
fly_29	Day	1	5
fly_29	Day	1	5
fly_29	Day	1	47
fly_29	Day	1	16
fly_29	Day	1	26
fly_29	Day	1	9
fly_29	Day	1	19
fly_29	Day	1	19
fly_29	Day	1	52
fly_29	Day	1	33
fly_29	Day	1	44
fly_29	Day	1	13
fly_29	Day	1	21
fly_29	Day	1	23
fly_29	Day	1	11
fly_29	Day	1	7
fly_29	Day	1	5
fly_29	Day	1	8
fly_30	Day	1	12
fly_30	Day	1	5
fly_30	Day	1	11
fly_30	Day	1	7
fly_30	Day	1	10
fly_30	Day	1	14
fly_30	Day	1	7
fly_30	Day	1	21
fly_30	Day	1	7
fly_30	Day	1	12
fly_30	Day	1	5
fly_30	Day	1	19
fly_30	Day	1	5
fly_30	Day	1	13
fly_30	Day	1	11
fly_30	Day	1	18
fly_30	Day	1	10
fly_30	Day	1	12
fly_30	Day	1	22
fly_30	Day	1	9
fly_30	Day	1	18
fly_30	Day	1	12
fly_30	Day	1	18
fly_30	Day	1	9
fly_30	Day	1	6
fly_31	Day	1	1
fly_31	Day	1	27
fly_31	Day	1	29
fly_31	Day	1	7
fly_31	Day	1	10
fly_31	Day	1	5
fly_31	Day	1	30
fly_31	Day	1	89
fly_31	Day	1	24
fly_31	Day	1	5
fly_31	Day	1	23
fly_31	Day	1	20
fly_31	Day	1	6
fly_31	Day	1	21
fly_31	Day	1	16
fly_31	Day	1	17
fly_31	Day	1	5
fly_31	Day	1	13
fly_31	Day	1	8
fly_31	Day	1	5
fly_31	Day	1	10
fly_32	Day	1	2
fly_32	Day	1	13
fly_32	Day	1	66
fly_32	Day	1	15
fly_32	Day	1	29
fly_32	Day	1	32
fly_32	Day	1	44
fly_32	Day	1	98
fly_32	Day	1	45
fly_32	Day	1	15
fly_32	Day	1	13
fly_32	Day	1	27
fly_32	Day	1	20
fly_32	Day	1	8
fly_32	Day	1	11
fly_01	Day	2	720
fly_02	Day	2	1
fly_02	Day	2	20
fly_02	Day	2	14
fly_02	Day	2	5
fly_02	Day	2	8
fly_02	Day	2	5
fly_02	Day	2	6
fly_02	Day	2	6
fly_02	Day	2	18
fly_02	Day	2	9
fly_02	Day	2	19
fly_02	Day	2	7
fly_02	Day	2	34
fly_02	Day	2	15
fly_02	Day	2	33
fly_02	Day	2	12
fly_02	Day	2	7
fly_02	Day	2	11
fly_02	Day	2	8
fly_02	Day	2	27
fly_02	Day	2	11
fly_02	Day	2	12
fly_02	Day	2	5
fly_02	Day	2	9
fly_02	Day	2	5
fly_02	Day	2	17
fly_02	Day	2	6
fly_02	Day	2	7
fly_02	Day	2	6
fly_02	Day	2	6
fly_02	Day	2	5
fly_02	Day	2	5
fly_02	Day	2	5
fly_02	Day	2	7
fly_03	Day	2	13
fly_03	Day	2	6
fly_03	Day	2	56
fly_03	Day	2	6
fly_03	Day	2	5
fly_03	Day	2	5
fly_03	Day	2	5
fly_03	Day	2	19
fly_03	Day	2	35
fly_03	Day	2	13
fly_03	Day	2	5
fly_03	Day	2	40
fly_03	Day	2	43
fly_03	Day	2	47
fly_03	Day	2	56
fly_03	Day	2	68
fly_03	Day	2	8
fly_03	Day	2	30
fly_03	Day	2	12
fly_03	Day	2	16
fly_04	Day	2	3
fly_04	Day	2	60
fly_04	Day	2	5
fly_04	Day	2	406
fly_04	Day	2	54
fly_04	Day	2	21
fly_05	Day	2	1
fly_05	Day	2	5
fly_05	Day	2	10
fly_05	Day	2	8
fly_05	Day	2	10
fly_05	Day	2	13
fly_05	Day	2	5
fly_05	Day	2	10
fly_05	Day	2	28
fly_05	Day	2	10
fly_05	Day	2	33
fly_05	Day	2	31
fly_05	Day	2	16
fly_05	Day	2	17
fly_05	Day	2	25
fly_05	Day	2	7
fly_05	Day	2	16
fly_05	Day	2	11
fly_05	Day	2	6
fly_05	Day	2	12
fly_05	Day	2	6
fly_05	Day	2	12
fly_05	Day	2	7
fly_05	Day	2	7
fly_05	Day	2	7
fly_05	Day	2	10
fly_05	Day	2	35
fly_06	Day	2	1
fly_06	Day	2	19
fly_06	Day	2	5
fly_06	Day	2	9
fly_06	Day	2	5
fly_06	Day	2	8
fly_06	Day	2	23
fly_06	Day	2	9
fly_06	Day	2	11
fly_06	Day	2	15
fly_06	Day	2	5
fly_06	Day	2	20
fly_06	Day	2	16
fly_06	Day	2	18
fly_06	Day	2	62
fly_06	Day	2	10
fly_06	Day	2	22
fly_06	Day	2	8
fly_06	Day	2	12
fly_06	Day	2	16
fly_06	Day	2	15
fly_07	Day	2	1
fly_07	Day	2	34
fly_07	Day	2	10
fly_07	Day	2	6
fly_07	Day	2	10
fly_07	Day	2	10
fly_07	Day	2	37
fly_07	Day	2	10
fly_07	Day	2	12
fly_07	Day	2	15
fly_07	Day	2	31
fly_07	Day	2	37
fly_07	Day	2	51
fly_07	Day	2	16
fly_07	Day	2	64
fly_07	Day	2	40
fly_08	Day	2	13
fly_08	Day	2	46
fly_08	Day	2	6
fly_08	Day	2	6
fly_08	Day	2	10
fly_08	Day	2	24
fly_08	Day	2	10
fly_08	Day	2	12
fly_08	Day	2	44
fly_08	Day	2	56
fly_08	Day	2	56
fly_08	Day	2	21
fly_08	Day	2	21
fly_08	Day	2	20
fly_08	Day	2	32
fly_08	Day	2	11
fly_08	Day	2	15
fly_08	Day	2	10
fly_09	Day	2	4
fly_09	Day	2	17
fly_09	Day	2	6
fly_09	Day	2	5
fly_09	Day	2	10
fly_09	Day	2	22
fly_09	Day	2	6
fly_09	Day	2	7
fly_09	Day	2	7
fly_09	Day	2	11
fly_09	Day	2	8
fly_09	Day	2	5
fly_09	Day	2	8
fly_09	Day	2	5
fly_09	Day	2	7
fly_09	Day	2	7
fly_09	Day	2	6
fly_09	Day	2	8
fly_09	Day	2	5
fly_09	Day	2	12
fly_09	Day	2	14
fly_09	Day	2	10
fly_09	Day	2	6
fly_09	Day	2	7
fly_09	Day	2	8
fly_09	Day	2	6
fly_09	Day	2	9
fly_09	Day	2	17
fly_09	Day	2	11
fly_09	Day	2	10
fly_09	Day	2	9
fly_09	Day	2	10
fly_09	Day	2	7
fly_09	Day	2	13
fly_10	Day	2	1
fly_10	Day	2	14
fly_10	Day	2	8
fly_10	Day	2	26
fly_10	Day	2	22
fly_10	Day	2	10
fly_10	Day	2	14
fly_10	Day	2	5
fly_10	Day	2	28
fly_10	Day	2	15
fly_10	Day	2	8
fly_10	Day	2	7
fly_10	Day	2	6
fly_10	Day	2	21
fly_10	Day	2	21
fly_10	Day	2	6
fly_10	Day	2	6
fly_10	Day	2	18
fly_10	Day	2	5
fly_10	Day	2	14
fly_10	Day	2	8
fly_11	Day	2	1
fly_11	Day	2	17
fly_11	Day	2	8
fly_11	Day	2	9
fly_11	Day	2	34
fly_11	Day	2	8
fly_11	Day	2	6
fly_11	Day	2	49
fly_11	Day	2	9
fly_11	Day	2	22
fly_11	Day	2	38
fly_11	Day	2	20
fly_11	Day	2	19
fly_11	Day	2	21
fly_11	Day	2	11
fly_11	Day	2	15
fly_11	Day	2	6
fly_11	Day	2	10
fly_12	Day	2	2
fly_12	Day	2	35
fly_12	Day	2	5
fly_12	Day	2	10
fly_12	Day	2	7
fly_12	Day	2	9
fly_12	Day	2	8
fly_12	Day	2	5
fly_12	Day	2	18
fly_12	Day	2	8
fly_12	Day	2	8
fly_12	Day	2	35
fly_12	Day	2	39
fly_12	Day	2	53
fly_12	Day	2	14
fly_12	Day	2	13
fly_12	Day	2	10
fly_12	Day	2	35
fly_12	Day	2	13
fly_13	Day	2	1
fly_13	Day	2	6
fly_13	Day	2	6
fly_13	Day	2	5
fly_13	Day	2	6
fly_13	Day	2	5
fly_13	Day	2	5
fly_13	Day	2	12
fly_13	Day	2	9
fly_13	Day	2	21
fly_13	Day	2	5
fly_13	Day	2	26
fly_13	Day	2	7
fly_13	Day	2	6
fly_13	Day	2	8
fly_13	Day	2	18
fly_13	Day	2	13
fly_13	Day	2	20
fly_13	Day	2	13
fly_13	Day	2	6
fly_13	Day	2	14
fly_13	Day	2	9
fly_13	Day	2	6
fly_13	Day	2	11
fly_13	Day	2	12
fly_13	Day	2	11
fly_13	Day	2	7
fly_13	Day	2	5
fly_14	Day	2	3
fly_14	Day	2	5
fly_14	Day	2	5
fly_14	Day	2	5
fly_14	Day	2	6
fly_14	Day	2	5
fly_14	Day	2	11
fly_14	Day	2	14
fly_14	Day	2	7
fly_14	Day	2	5
fly_14	Day	2	14
fly_14	Day	2	5
fly_14	Day	2	14
fly_14	Day	2	18
fly_14	Day	2	14
fly_14	Day	2	15
fly_14	Day	2	9
fly_14	Day	2	8
fly_14	Day	2	15
fly_14	Day	2	9
fly_14	Day	2	16
fly_14	Day	2	10
fly_14	Day	2	8
fly_14	Day	2	6
fly_14	Day	2	7
fly_14	Day	2	6
fly_14	Day	2	8
fly_14	Day	2	9
fly_14	Day	2	5
fly_14	Day	2	12
fly_14	Day	2	5
fly_14	Day	2	14
fly_15	Day	2	2
fly_15	Day	2	16
fly_15	Day	2	5
fly_15	Day	2	5
fly_15	Day	2	8
fly_15	Day	2	7
fly_15	Day	2	25
fly_15	Day	2	33
fly_15	Day	2	39
fly_15	Day	2	17
fly_15	Day	2	21
fly_15	Day	2	6
fly_15	Day	2	12
fly_15	Day	2	30
fly_15	Day	2	38
fly_15	Day	2	13
fly_15	Day	2	21
fly_15	Day	2	7
fly_15	Day	2	6
fly_16	Day	2	9
fly_16	Day	2	8
fly_16	Day	2	9
fly_16	Day	2	15
fly_16	Day	2	12
fly_16	Day	2	129
fly_16	Day	2	48
fly_16	Day	2	68
fly_16	Day	2	36
fly_16	Day	2	50
fly_16	Day	2	10
fly_16	Day	2	47
fly_16	Day	2	11
fly_16	Day	2	18
fly_16	Day	2	26
fly_16	Day	2	5
fly_17	Day	2	6
fly_17	Day	2	22
fly_17	Day	2	7
fly_17	Day	2	5
fly_17	Day	2	7
fly_17	Day	2	29
fly_17	Day	2	60
fly_17	Day	2	40
fly_17	Day	2	6
fly_17	Day	2	13
fly_17	Day	2	36
fly_17	Day	2	21
fly_17	Day	2	17
fly_17	Day	2	27
fly_17	Day	2	61
fly_17	Day	2	18
fly_17	Day	2	8
fly_17	Day	2	9
fly_18	Day	2	1
fly_18	Day	2	9
fly_18	Day	2	12
fly_18	Day	2	9
fly_18	Day	2	42
fly_18	Day	2	34
fly_18	Day	2	25
fly_18	Day	2	5
fly_18	Day	2	36
fly_18	Day	2	20
fly_18	Day	2	77
fly_18	Day	2	34
fly_18	Day	2	61
fly_18	Day	2	16
fly_18	Day	2	22
fly_18	Day	2	9
fly_19	Day	2	6
fly_19	Day	2	7
fly_19	Day	2	6
fly_19	Day	2	7
fly_19	Day	2	9
fly_19	Day	2	5
fly_19	Day	2	18
fly_19	Day	2	25
fly_19	Day	2	14
fly_19	Day	2	30
fly_19	Day	2	21
fly_19	Day	2	14
fly_19	Day	2	28
fly_19	Day	2	47
fly_19	Day	2	21
fly_19	Day	2	32
fly_19	Day	2	54
fly_19	Day	2	11
fly_19	Day	2	7
fly_19	Day	2	5
fly_20	Day	2	1
fly_20	Day	2	9
fly_20	Day	2	29
fly_20	Day	2	7
fly_20	Day	2	65
fly_20	Day	2	140
fly_20	Day	2	62
fly_20	Day	2	9
fly_20	Day	2	70
fly_20	Day	2	10
fly_20	Day	2	34
fly_20	Day	2	16
fly_20	Day	2	6
fly_21	Day	2	1
fly_21	Day	2	17
fly_21	Day	2	9
fly_21	Day	2	25
fly_21	Day	2	6
fly_21	Day	2	69
fly_21	Day	2	45
fly_21	Day	2	46
fly_21	Day	2	9
fly_21	Day	2	5
fly_21	Day	2	23
fly_21	Day	2	48
fly_21	Day	2	22
fly_21	Day	2	24
fly_21	Day	2	5
fly_21	Day	2	7
fly_22	Day	2	7
fly_22	Day	2	41
fly_22	Day	2	31
fly_22	Day	2	21
fly_22	Day	2	12
fly_22	Day	2	20
fly_22	Day	2	25
fly_22	Day	2	20
fly_22	Day	2	48
fly_22	Day	2	62
fly_22	Day	2	35
fly_22	Day	2	25
fly_22	Day	2	44
fly_22	Day	2	14
fly_22	Day	2	16
fly_22	Day	2	23
fly_22	Day	2	28
fly_22	Day	2	18
fly_22	Day	2	5
fly_23	Day	2	2
fly_23	Day	2	6
fly_23	Day	2	12
fly_23	Day	2	5
fly_23	Day	2	16
fly_23	Day	2	17
fly_23	Day	2	11
fly_23	Day	2	5
fly_23	Day	2	5
fly_23	Day	2	39
fly_23	Day	2	37
fly_23	Day	2	51
fly_23	Day	2	64
fly_23	Day	2	40
fly_23	Day	2	57
fly_23	Day	2	85
fly_23	Day	2	23
fly_24	Day	2	2
fly_24	Day	2	37
fly_24	Day	2	17
fly_24	Day	2	6
fly_24	Day	2	36
fly_24	Day	2	25
fly_24	Day	2	28
fly_24	Day	2	17
fly_24	Day	2	29
fly_24	Day	2	95
fly_24	Day	2	41
fly_24	Day	2	36
fly_24	Day	2	5
fly_25	Day	2	3
fly_25	Day	2	22
fly_25	Day	2	38
fly_25	Day	2	6
fly_25	Day	2	6
fly_25	Day	2	43
fly_25	Day	2	34
fly_25	Day	2	19
fly_25	Day	2	35
fly_25	Day	2	95
fly_25	Day	2	34
fly_25	Day	2	43
fly_25	Day	2	22
fly_25	Day	2	14
fly_25	Day	2	17
fly_25	Day	2	11
fly_25	Day	2	13
fly_25	Day	2	6
fly_26	Day	2	1
fly_26	Day	2	6
fly_26	Day	2	9
fly_26	Day	2	17
fly_26	Day	2	5
fly_26	Day	2	48
fly_26	Day	2	70
fly_26	Day	2	21
fly_26	Day	2	12
fly_26	Day	2	13
fly_26	Day	2	38
fly_26	Day	2	18
fly_26	Day	2	30
fly_26	Day	2	5
fly_26	Day	2	49
fly_26	Day	2	6
fly_26	Day	2	25
fly_26	Day	2	26
fly_26	Day	2	11
fly_26	Day	2	6
fly_28	Day	2	1
fly_28	Day	2	8
fly_28	Day	2	6
fly_28	Day	2	22
fly_28	Day	2	23
fly_28	Day	2	9
fly_28	Day	2	10
fly_28	Day	2	10
fly_28	Day	2	11
fly_28	Day	2	7
fly_28	Day	2	20
fly_28	Day	2	6
fly_28	Day	2	66
fly_28	Day	2	29
fly_28	Day	2	21
fly_28	Day	2	68
fly_28	Day	2	51
fly_28	Day	2	25
fly_28	Day	2	7
fly_28	Day	2	50
fly_28	Day	2	37
fly_28	Day	2	18
fly_28	Day	2	18
fly_28	Day	2	26
fly_28	Day	2	8
fly_29	Day	2	1
fly_29	Day	2	11
fly_29	Day	2	10
fly_29	Day	2	6
fly_29	Day	2	15
fly_29	Day	2	5
fly_29	Day	2	6
fly_29	Day	2	9
fly_29	Day	2	5
fly_29	Day	2	6
fly_29	Day	2	13
fly_29	Day	2	18
fly_29	Day	2	14
fly_29	Day	2	5
fly_29	Day	2	11
fly_29	Day	2	11
fly_29	Day	2	23
fly_29	Day	2	15
fly_29	Day	2	35
fly_29	Day	2	21
fly_29	Day	2	9
fly_29	Day	2	28
fly_29	Day	2	34
fly_29	Day	2	14
fly_29	Day	2	5
fly_29	Day	2	7
fly_29	Day	2	15
fly_29	Day	2	5
fly_30	Day	2	2
fly_30	Day	2	10
fly_30	Day	2	11
fly_30	Day	2	27
fly_30	Day	2	10
fly_30	Day	2	9
fly_30	Day	2	22
fly_30	Day	2	6
fly_30	Day	2	5
fly_30	Day	2	19
fly_30	Day	2	14
fly_30	Day	2	21
fly_30	Day	2	29
fly_30	Day	2	10
fly_30	Day	2	26
fly_30	Day	2	19
fly_30	Day	2	9
fly_30	Day	2	26
fly_30	Day	2	15
fly_30	Day	2	10
fly_30	Day	2	20
fly_30	Day	2	29
fly_30	Day	2	30
fly_30	Day	2	5
fly_30	Day	2	14
fly_31	Day	2	28
fly_31	Day	2	14
fly_31	Day	2	13
fly_31	Day	2	15
fly_31	Day	2	20
fly_31	Day	2	6
fly_31	Day	2	6
fly_31	Day	2	6
fly_31	Day	2	9
fly_31	Day	2	58
fly_31	Day	2	29
fly_31	Day	2	55
fly_31	Day	2	58
fly_31	Day	2	13
fly_31	Day	2	14
fly_31	Day	2	7
fly_31	Day	2	11
fly_31	Day	2	5
fly_31	Day	2	16
fly_31	Day	2	9
fly_31	Day	2	16
fly_31	Day	2	13
fly_32	Day	2	3
fly_32	Day	2	15
fly_32	Day	2	12
fly_32	Day	2	12
fly_32	Day	2	18
fly_32	Day	2	30
fly_32	Day	2	91
fly_32	Day	2	41
fly_32	Day	2	14
fly_32	Day	2	78
fly_32	Day	2	23
fly_32	Day	2	51
fly_32	Day	2	19
fly_32	Day	2	14
fly_32	Day	2	26
fly_32	Day	2	16
fly_01	Day	3	720
fly_02	Day	3	3
fly_02	Day	3	7
fly_02	Day	3	22
fly_02	Day	3	14
fly_02	Day	3	6
fly_02	Day	3	7
fly_02	Day	3	8
fly_02	Day	3	7
fly_02	Day	3	7
fly_02	Day	3	5
fly_02	Day	3	12
fly_02	Day	3	15
fly_02	Day	3	11
fly_02	Day	3	5
fly_02	Day	3	15
fly_02	Day	3	13
fly_02	Day	3	5
fly_02	Day	3	25
fly_02	Day	3	16
fly_02	Day	3	24
fly_02	Day	3	22
fly_02	Day	3	20
fly_02	Day	3	10
fly_02	Day	3	22
fly_02	Day	3	15
fly_02	Day	3	9
fly_02	Day	3	5
fly_02	Day	3	9
fly_02	Day	3	18
fly_02	Day	3	6
fly_02	Day	3	12
fly_02	Day	3	18
fly_02	Day	3	13
fly_03	Day	3	39
fly_03	Day	3	23
fly_03	Day	3	12
fly_03	Day	3	12
fly_03	Day	3	8
fly_03	Day	3	8
fly_03	Day	3	10
fly_03	Day	3	13
fly_03	Day	3	6
fly_03	Day	3	70
fly_03	Day	3	14
fly_03	Day	3	8
fly_03	Day	3	118
fly_03	Day	3	82
fly_03	Day	3	43
fly_04	Day	3	5
fly_04	Day	3	39
fly_04	Day	3	20
fly_04	Day	3	9
fly_04	Day	3	6
fly_04	Day	3	165
fly_04	Day	3	5
fly_04	Day	3	54
fly_04	Day	3	70
fly_04	Day	3	5
fly_04	Day	3	69
fly_04	Day	3	18
fly_04	Day	3	53
fly_05	Day	3	1
fly_05	Day	3	10
fly_05	Day	3	7
fly_05	Day	3	6
fly_05	Day	3	5
fly_05	Day	3	5
